scenario,method,n_train,eta,delta,n_rep,coverage_mean,coverage_std,cvar10_value_mean,cvar10_value_std,emp_nominal_value_mean,emp_nominal_value_std,emp_robust_value_mean,emp_robust_value_std,emp_true_value_mean,emp_true_value_std,epsilon_mean,epsilon_std,gamma_u_mean,gamma_u_std,gap_mean,gap_std,hotspot_treat1_rate_mean,hotspot_treat1_rate_std,kl_to_prior_mean,kl_to_prior_std,lcb_mean,lcb_std,q05_value_mean,q05_value_std,selected_u_raw_mean,selected_u_raw_std,true_regret_mean,true_regret_std,true_value_mean,true_value_std
S2,pac_robust_gibbs,1000,1.0,0.2,80,1.0,0.0,0.355345182188698,0.03176841460532295,0.7193353208153036,0.032680091566415194,0.6142733722878931,0.03118709326433903,0.614747860296424,0.031013680889056768,0.19999999999999996,0.0,0.10506194852741049,0.01788210987070015,0.6076947493541516,0.025703449773655074,0.15028069574731034,0.04428063939648762,3.1409840060420997,0.24825786300943906,-0.034478737304488014,0.030839956341766814,0.37313355600039505,0.03153977170754874,0.24433711320083118,0.03634202678698297,0.0021887492546099436,0.00831486900296035,0.5732160120496635,0.012296747568588423
S2,pac_robust_gibbs,1000,1.0,0.1,80,1.0,0.0,0.355345182188698,0.03176841460532295,0.7193353208153036,0.032680091566415194,0.6142733722878931,0.03118709326433903,0.614747860296424,0.031013680889056768,0.19999999999999996,0.0,0.10506194852741049,0.01788210987070015,0.6111604852569513,0.025703449773655077,0.15028069574731034,0.04428063939648762,3.1409840060420997,0.24825786300943906,-0.037944473207287735,0.030839956341766814,0.37313355600039505,0.03153977170754874,0.24433711320083118,0.03634202678698297,0.0021887492546099436,0.00831486900296035,0.5732160120496635,0.012296747568588423
S2,pac_robust_gibbs,1000,1.0,0.05,80,1.0,0.0,0.355345182188698,0.03176841460532295,0.7193353208153036,0.032680091566415194,0.6142733722878931,0.03118709326433903,0.614747860296424,0.031013680889056768,0.19999999999999996,0.0,0.10506194852741049,0.01788210987070015,0.614626221159751,0.025703449773655074,0.15028069574731034,0.04428063939648762,3.1409840060420997,0.24825786300943906,-0.04141020911008746,0.03083995634176681,0.37313355600039505,0.03153977170754874,0.24433711320083118,0.03634202678698297,0.0021887492546099436,0.00831486900296035,0.5732160120496635,0.012296747568588423
S2,pac_nominal_gibbs,1000,3.0,nan,80,nan,nan,0.3721796698979317,0.01922493761063337,0.7622384191804249,0.030845537129515786,0.5732812964294991,0.03763587907195369,0.5745587266584269,0.037421510154361265,0.19999999999999996,0.0,0.18895712275092583,0.022091670367917714,nan,nan,0.3915439354761978,0.05430825336523514,2.9293688777894262,0.3526331172941107,nan,nan,0.38541218814288436,0.01455966187064639,0.38838800497240294,0.033105535963215825,0.04489479788754892,0.011373391469074986,0.5305099634167245,0.015181036382149321
S2,pac_robust_gibbs,1000,3.0,0.2,80,1.0,0.0,0.3522634957813563,0.033564927342011185,0.7188115649189921,0.03305689291187669,0.6146712578412608,0.031022987785560157,0.6151366254030565,0.030853387893230475,0.19999999999999996,0.0,0.10414030707773136,0.018593679825403036,1.8420871413201987,0.02590860143546424,0.14753513959467116,0.04618420941936351,3.254602749432972,0.1549776164379048,-1.2684354765951846,0.030991475663881444,0.3702633010375463,0.03368233854008919,0.24232235736710095,0.036663494557361655,0.0017530965792593555,0.008848468043404674,0.5736516647250142,0.013023797807441409
S2,pac_robust_gibbs,1000,3.0,0.1,80,1.0,0.0,0.3522634957813563,0.033564927342011185,0.7188115649189921,0.03305689291187669,0.6146712578412608,0.031022987785560157,0.6151366254030565,0.030853387893230475,0.19999999999999996,0.0,0.10414030707773136,0.018593679825403036,1.8432423866211323,0.025908601435464248,0.14753513959467116,0.04618420941936351,3.254602749432972,0.1549776164379048,-1.269590721896118,0.030991475663881416,0.3702633010375463,0.03368233854008919,0.24232235736710095,0.036663494557361655,0.0017530965792593555,0.008848468043404674,0.5736516647250142,0.013023797807441409
S2,pac_robust_gibbs,1000,3.0,0.05,80,1.0,0.0,0.3522634957813563,0.033564927342011185,0.7188115649189921,0.03305689291187669,0.6146712578412608,0.031022987785560157,0.6151366254030565,0.030853387893230475,0.19999999999999996,0.0,0.10414030707773136,0.018593679825403036,1.8443976319220652,0.02590860143546424,0.14753513959467116,0.04618420941936351,3.254602749432972,0.1549776164379048,-1.2707459671970511,0.03099147566388143,0.3702633010375463,0.03368233854008919,0.24232235736710095,0.036663494557361655,0.0017530965792593555,0.008848468043404674,0.5736516647250142,0.013023797807441409
S5,owl_standard,200,nan,nan,80,nan,nan,0.2651949236838428,0.04135406345736535,0.8977193104274666,0.10881030283885582,0.7105643266618427,0.10459016231448118,0.7117314271328816,0.10459422926217794,0.049999999999999996,6.982672848635346e-18,0.1871549837656239,0.03646773756964823,nan,nan,0.34539343749999996,0.06613834940311254,nan,nan,nan,nan,0.28012313117835425,0.04862284047263438,0.3257153740899452,0.05697392832070428,0.012703403933106224,0.010496741800282925,0.5051853457755776,0.018301229871125858
S5,owl_clipped,200,nan,nan,80,nan,nan,0.2628816267677025,0.042819422071844235,0.90011279636436,0.1046804215742207,0.7100854614648153,0.10328318234486383,0.7112804161416556,0.10326055085065323,0.049999999999999996,6.982672848635346e-18,0.19002733489954476,0.03624270556348801,nan,nan,0.3533259375,0.06771888180724701,nan,nan,nan,nan,0.2778037045689643,0.05013241111209105,0.3259882921115027,0.05842852376249471,0.015797410164835525,0.012631820608006421,0.5020913395438482,0.01727899379842254
S5,owl_robust_map,200,nan,nan,80,nan,nan,0.24815977081350207,0.03671291059135306,0.8589189545975134,0.10101750086632176,0.7080230451417124,0.09665706686914324,0.7088546094475945,0.0966529171398144,0.049999999999999996,6.982672848635346e-18,0.1508959094558012,0.03939188064553099,nan,nan,0.24977718750000003,0.07490681322565143,nan,nan,nan,nan,0.25996371101205185,0.041972014341991805,0.27711888295553294,0.061994564068112434,0.00022789237756445506,0.009118976435323814,0.5176608573311193,0.020367237224759697
S5,oracle_true_owl,200,nan,nan,80,nan,nan,0.24823806657231126,0.03748202703642896,0.8559770744695762,0.10940770592817153,0.7057750575815269,0.10261890718570835,0.7066219294086173,0.1026280644593669,0.049999999999999996,6.982672848635346e-18,0.1502020168880493,0.03815336022617812,nan,nan,0.25076625,0.07063886069878807,nan,nan,nan,nan,0.25994088358334716,0.04245283318294638,0.27718830107971043,0.06006150371163473,0.0,0.0,0.5178887497086838,0.02186630410032743
