scenario,n_train,eta,delta,n_rep,coverage_mean,coverage_std,emp_robust_value_mean,emp_robust_value_std,gap_mean,gap_std,lcb_mean,lcb_std,true_value_mean,true_value_std
S2,200,3.0,0.1,80,1.0,0.0,0.6808440709612313,0.05929370356558521,1.7658257701155342,0.04580227924730438,-1.2361967662634274,0.05875721312773893,0.5296290038521068,0.0223923029155821
S2,200,3.0,0.05,80,1.0,0.0,0.6808440709612313,0.05929370356558521,1.7716019966202006,0.04580227924730436,-1.2419729927680936,0.05875721312773891,0.5296290038521068,0.0223923029155821
S2,500,0.3,0.2,80,1.0,0.0,0.5906934753809772,0.03641272580670942,0.20960079161243633,0.024843736074236105,0.3246869247265288,0.031554498648297465,0.5342877163389652,0.0102874094238129
S2,500,0.3,0.1,80,1.0,0.0,0.5906934753809772,0.03641272580670942,0.2327056976311012,0.02484373607423611,0.301582018707864,0.031554498648297465,0.5342877163389652,0.0102874094238129
S2,500,0.3,0.05,80,1.0,0.0,0.5906934753809772,0.03641272580670942,0.25581060364976604,0.024843736074236105,0.2784771126891991,0.031554498648297465,0.5342877163389652,0.0102874094238129
S2,500,1.0,0.2,80,1.0,0.0,0.625897740130327,0.03612699521797417,0.5938293511463707,0.031342026861567444,-0.04066635990070288,0.03523971746181921,0.5531629912456676,0.014261566033297871
S2,500,1.0,0.1,80,1.0,0.0,0.625897740130327,0.03612699521797417,0.6007608229519701,0.03134202686156746,-0.04759783170630233,0.035239717461819225,0.5531629912456676,0.014261566033297871
S2,500,1.0,0.05,80,1.0,0.0,0.625897740130327,0.03612699521797417,0.6076922947575696,0.031342026861567444,-0.05452930351190177,0.03523971746181921,0.5531629912456676,0.014261566033297871
S2,500,3.0,0.2,80,1.0,0.0,0.6297679117601616,0.03526120853377837,1.8173574330381566,0.032316335380784475,-1.2609452359304054,0.03530860489322396,0.5564121971077511,0.015471406006121798
S2,500,3.0,0.1,80,1.0,0.0,0.6297679117601616,0.03526120853377837,1.8196679236400228,0.03231633538078446,-1.2632557265322717,0.03530860489322396,0.5564121971077511,0.015471406006121798
S2,500,3.0,0.05,80,1.0,0.0,0.6297679117601616,0.03526120853377837,1.8219784142418896,0.032316335380784454,-1.2655662171341384,0.03530860489322394,0.5564121971077511,0.015471406006121798
S2,1000,0.3,0.2,80,1.0,0.0,0.5988307651985194,0.033386439997548645,0.2043608766870407,0.021579409214225652,0.35449911109112137,0.028935419753662678,0.558859987778162,0.012701155162566568
S2,1000,0.3,0.1,80,1.0,0.0,0.5988307651985194,0.033386439997548645,0.21591332969637317,0.02157940921422566,0.3429466580817889,0.028935419753662688,0.558859987778162,0.012701155162566568
S2,1000,0.3,0.05,80,1.0,0.0,0.5988307651985194,0.033386439997548645,0.22746578270570553,0.02157940921422566,0.3313942050724565,0.028935419753662688,0.558859987778162,0.012701155162566568
